scenario,scenario_label,initial_belief,c_theta1,c_theta2,strategy,strategy_label,seed,run_id,terminal_public_belief
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2116,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2117,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2118,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2119,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2120,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2121,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2122,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2123,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2124,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2125,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2126,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2127,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2128,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2129,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2130,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2131,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2132,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2133,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2134,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2135,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2136,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2137,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2138,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2139,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2140,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2141,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2142,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2143,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2144,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2145,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2146,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2147,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2148,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2149,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2150,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2151,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2152,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2153,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2154,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2155,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2156,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2157,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2158,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2159,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2160,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2161,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2162,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2163,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2164,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2165,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2166,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2167,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2168,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2169,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2170,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2171,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2172,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2173,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2174,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2175,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2176,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2177,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2178,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2179,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2180,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2181,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2182,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2183,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2184,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2185,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2186,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2187,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2188,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2189,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2190,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2191,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2192,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2193,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2194,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2195,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2196,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2197,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2198,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2199,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2200,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2201,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2202,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2203,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2204,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2205,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2206,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2207,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2208,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2209,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2210,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2211,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2212,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2213,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2214,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2215,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2216,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2217,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2218,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2219,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2220,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2221,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2222,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2223,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2224,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2225,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2226,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2227,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2228,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2229,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2230,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2231,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2232,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2233,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2234,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2235,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2236,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2237,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2238,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2239,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2240,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2241,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2242,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2243,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2244,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2245,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2246,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2247,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2248,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2249,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2250,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2251,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2252,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2253,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2254,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2255,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2256,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2257,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2258,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2259,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2260,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2261,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2262,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2263,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2264,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2265,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2266,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2267,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2268,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2269,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2270,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2271,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2272,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2273,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2274,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2275,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2276,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2277,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2278,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2279,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2280,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2281,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2282,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2283,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2284,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2285,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2286,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2287,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2288,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2289,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2290,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2291,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2292,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2293,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2294,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2295,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2296,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2297,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2298,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2299,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2300,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2301,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2302,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2303,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2304,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2305,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2306,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2307,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2308,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2309,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2310,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2311,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2312,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2313,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2314,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2315,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2316,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2317,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2318,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2319,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2320,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2321,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2322,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2323,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2324,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2325,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2326,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2327,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2328,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2329,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2330,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2331,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2332,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2333,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2334,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2335,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2336,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2337,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2338,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2339,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2340,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2341,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2342,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2343,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2344,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2345,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2346,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2347,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2348,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2349,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2350,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2351,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2352,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2353,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2354,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2355,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2356,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2357,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2358,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2359,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2360,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2361,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2362,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2363,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2364,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2365,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2366,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2367,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2368,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2369,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2370,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2371,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2372,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2373,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2374,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2375,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2376,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2377,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2378,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2379,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2380,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2381,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2382,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2383,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2384,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2385,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2386,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2387,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2388,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2389,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2390,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2391,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2392,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2393,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2394,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2395,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2396,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2397,1.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2398,0.0
scenario_a,场景 A,0.65,2.5,1.5,truthful_baseline,真实披露基线,20260426,2399,0.0
